,id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id.1,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label,avg_sentence_length,avg_word_length,characer_count,is_quoted_retweet,number_all_caps,random_caps,is_mention,comma,period,semicolon,colon,qmark,emark,asterisk,ellipsis,period_of_day,weekday,starts_with_I,crooked,sleepy,dishonest,irrelevant,hypocrite,fake,racist,anti-semitic,hater,disgraced,terrible,nasty,lying,lightweight,wacky,neurotic,nut job,nutjob,dope,clown,dummy,sad,disaster,little,crying,no clue,stupid,loser,dying,failed,failing,weak,crazy,phony,media,overrated,wow,begged,beg,dirty,fraud,bimbo,enjoy,hillary,jeb,ted,biden,obama,pocahontas,puppet,lyin,corrupt,dopey,sloppy,low iq,low i.q.,psycho,goofball,lowlife,slippery,@barackobama,(we),make america great again,makeamericagreatagain,maga,#trump,democrat,foxnews,cnn,msnbc,fakenews,fake news,clinton,americafirst,america first,trump,make america safe again,@realdonaldtrump,a.m.,p.m.,join me,neg,neu,pos,compound,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
880,880,"""@JoeNBC: FOX calls Virginia for Trump. If it holds; it's a big win for Trump and a big setback for Rubio; who needed to win the state.",False,8993,,3/2/2016 12:25,False,,705006000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2279,False,False,,,1,13.5,3.962962962962963,135,1,1,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.752,0.248,1.8225,"5182   NaN
Name: anger, dtype: float64","5182   NaN
Name: anticipation, dtype: float64","5182   NaN
Name: disgust, dtype: float64","5182   NaN
Name: fear, dtype: float64","5182   NaN
Name: joy, dtype: float64","5182   NaN
Name: negative, dtype: float64","5182   NaN
Name: positive, dtype: float64","5182   NaN
Name: sadness, dtype: float64","5182   NaN
Name: surprise, dtype: float64","5182   NaN
Name: trust, dtype: float64"
881,881,"""@JoeNBC: Marco Rubio just criticized Ted Cruz for underperforming tonight. Wow. #SuperTuesday""",False,8513,,3/2/2016 12:23,False,,705006000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2562,False,False,,,1,4.0,6.833333333333333,95,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.613,0.233,1.3182,"2969   NaN
Name: anger, dtype: float64","2969   NaN
Name: anticipation, dtype: float64","2969   NaN
Name: disgust, dtype: float64","2969   NaN
Name: fear, dtype: float64","2969   NaN
Name: joy, dtype: float64","2969   NaN
Name: negative, dtype: float64","2969   NaN
Name: positive, dtype: float64","2969   NaN
Name: sadness, dtype: float64","2969   NaN
Name: surprise, dtype: float64","2969   NaN
Name: trust, dtype: float64"
882,882,"""@NorahODonnell: Looks like Rubio won't get any delegates from TX or AL because he didn't meet 20% threshold.""",False,7624,,3/2/2016 12:23,False,,705005000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2163,False,False,,,1,9.5,5.111111111111111,110,1,2,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.736,0.264,1.694,"7813   NaN
Name: anger, dtype: float64","7813   NaN
Name: anticipation, dtype: float64","7813   NaN
Name: disgust, dtype: float64","7813   NaN
Name: fear, dtype: float64","7813   NaN
Name: joy, dtype: float64","7813   NaN
Name: negative, dtype: float64","7813   NaN
Name: positive, dtype: float64","7813   NaN
Name: sadness, dtype: float64","7813   NaN
Name: surprise, dtype: float64","7813   NaN
Name: trust, dtype: float64"
883,883,"""@danpfeiffer: For the record; most Democrats would much rather face Cruz than Trump""  So true!",False,8607,,3/2/2016 12:16,False,,705004000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2565,False,False,,,1,15.0,5.266666666666667,95,1,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.782,0.218,1.6005,"10299   NaN
Name: anger, dtype: float64","10299   NaN
Name: anticipation, dtype: float64","10299   NaN
Name: disgust, dtype: float64","10299   NaN
Name: fear, dtype: float64","10299   NaN
Name: joy, dtype: float64","10299   NaN
Name: negative, dtype: float64","10299   NaN
Name: positive, dtype: float64","10299   NaN
Name: sadness, dtype: float64","10299   NaN
Name: surprise, dtype: float64","10299   NaN
Name: trust, dtype: float64"
884,884,Thank you Vermont! #Trump2016  #SuperTuesday,False,13986,,3/2/2016 5:06,False,,704896000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3921,False,False,,,-1,2.5,7.6,43,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.589,0.411,1.4199,0,0,0,0,0,0,0,0,0,0
885,885,Thank you Arkansas! #Trump2016  #SuperTuesday,False,16395,,3/2/2016 4:05,False,,704880000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4906,False,False,,,-1,2.5,7.8,44,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.589,0.411,1.4199,0,0,0,0,0,0,0,0,0,0
886,886,Thank you Virginia! #Trump2016  #SuperTuesday,False,20030,,3/2/2016 1:49,False,,704846000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6912,False,False,,,-1,2.5,7.8,44,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.589,0.411,1.4199,0,0,0,0,0,0,0,0,0,0
887,887,Thank you Alabama! #Trump2016  #SuperTuesday,False,20146,,3/2/2016 1:02,False,,704834000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6869,False,False,,,-1,2.5,7.6,43,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.589,0.411,1.4199,0,0,0,0,0,0,0,0,0,0
888,888,Thank you Tennessee! #Trump2016  #SuperTuesday,False,20368,,3/2/2016 1:02,False,,704834000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7180,False,False,,,-1,2.5,8.0,45,0,0,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.589,0.411,1.4199,0,0,0,0,0,0,0,0,0,0
889,889,I started my business with very little and built it into a great company; with some of the best real estate assets in the World. Amazing!,False,13459,,2/27/2016 16:08,False,,703613000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3845,False,False,,,1,13.0,4.230769230769231,136,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.587,0.413,1.9336,"11970   NaN
Name: anger, dtype: float64","11970   NaN
Name: anticipation, dtype: float64","11970   NaN
Name: disgust, dtype: float64","11970   NaN
Name: fear, dtype: float64","11970   NaN
Name: joy, dtype: float64","11970   NaN
Name: negative, dtype: float64","11970   NaN
Name: positive, dtype: float64","11970   NaN
Name: sadness, dtype: float64","11970   NaN
Name: surprise, dtype: float64","11970   NaN
Name: trust, dtype: float64"
890,890,I only wish my wonderful father; Fred; gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!,False,13126,,2/27/2016 16:04,False,,703612000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4092,False,False,,,1,12.0,4.791666666666667,139,0,0,2,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.674,0.326,1.8477999999999999,"4783   NaN
Name: anger, dtype: float64","4783   NaN
Name: anticipation, dtype: float64","4783   NaN
Name: disgust, dtype: float64","4783   NaN
Name: fear, dtype: float64","4783   NaN
Name: joy, dtype: float64","4783   NaN
Name: negative, dtype: float64","4783   NaN
Name: positive, dtype: float64","4783   NaN
Name: sadness, dtype: float64","4783   NaN
Name: surprise, dtype: float64","4783   NaN
Name: trust, dtype: float64"
891,891,Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!,False,10003,,2/27/2016 15:49,False,,703608000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2433,False,False,,,1,26.0,4.384615384615385,139,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.46,0.492,1.9606,"5281   NaN
Name: anger, dtype: float64","5281   NaN
Name: anticipation, dtype: float64","5281   NaN
Name: disgust, dtype: float64","5281   NaN
Name: fear, dtype: float64","5281   NaN
Name: joy, dtype: float64","5281   NaN
Name: negative, dtype: float64","5281   NaN
Name: positive, dtype: float64","5281   NaN
Name: sadness, dtype: float64","5281   NaN
Name: surprise, dtype: float64","5281   NaN
Name: trust, dtype: float64"
892,892,I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!,False,17981,,2/27/2016 15:25,False,,703602000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6091,False,False,,,1,22.0,5.181818181818182,135,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.706,0.294,1.7574,"1735   NaN
Name: anger, dtype: float64","1735   NaN
Name: anticipation, dtype: float64","1735   NaN
Name: disgust, dtype: float64","1735   NaN
Name: fear, dtype: float64","1735   NaN
Name: joy, dtype: float64","1735   NaN
Name: negative, dtype: float64","1735   NaN
Name: positive, dtype: float64","1735   NaN
Name: sadness, dtype: float64","1735   NaN
Name: surprise, dtype: float64","1735   NaN
Name: trust, dtype: float64"
893,893,Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit; no problem!,False,10196,,2/27/2016 15:20,False,,703601000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3065,False,False,,,1,11.5,4.739130434782608,132,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.658,0.087,0.40169999999999995,"12563   NaN
Name: anger, dtype: float64","12563   NaN
Name: anticipation, dtype: float64","12563   NaN
Name: disgust, dtype: float64","12563   NaN
Name: fear, dtype: float64","12563   NaN
Name: joy, dtype: float64","12563   NaN
Name: negative, dtype: float64","12563   NaN
Name: positive, dtype: float64","12563   NaN
Name: sadness, dtype: float64","12563   NaN
Name: surprise, dtype: float64","12563   NaN
Name: trust, dtype: float64"
894,894,I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?,False,9170,,2/27/2016 15:12,False,,703599000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2602,False,False,,,1,4.0,4.181818181818182,118,0,0,2,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.717,0.283,1.7717,"13318   NaN
Name: anger, dtype: float64","13318   NaN
Name: anticipation, dtype: float64","13318   NaN
Name: disgust, dtype: float64","13318   NaN
Name: fear, dtype: float64","13318   NaN
Name: joy, dtype: float64","13318   NaN
Name: negative, dtype: float64","13318   NaN
Name: positive, dtype: float64","13318   NaN
Name: sadness, dtype: float64","13318   NaN
Name: surprise, dtype: float64","13318   NaN
Name: trust, dtype: float64"
895,895,"""@NeilTurner_: @realDonaldTrump There's only one real candidate; and it's you! Donors control the other candidates! #VoteTrump"" Thank you.",False,6891,,2/27/2016 15:05,False,,703597000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2017,False,False,,,1,6.0,6.555555555555555,138,1,0,2,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0.846,0.154,1.4738,"10219   NaN
Name: anger, dtype: float64","10219   NaN
Name: anticipation, dtype: float64","10219   NaN
Name: disgust, dtype: float64","10219   NaN
Name: fear, dtype: float64","10219   NaN
Name: joy, dtype: float64","10219   NaN
Name: negative, dtype: float64","10219   NaN
Name: positive, dtype: float64","10219   NaN
Name: sadness, dtype: float64","10219   NaN
Name: surprise, dtype: float64","10219   NaN
Name: trust, dtype: float64"
896,896,I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!,False,7564,,2/27/2016 13:08,False,,703567000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1970,False,False,,,1,6.666666666666667,4.473684210526316,105,0,0,5,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.178,0.822,0.0,0.4293,"12514   NaN
Name: anger, dtype: float64","12514   NaN
Name: anticipation, dtype: float64","12514   NaN
Name: disgust, dtype: float64","12514   NaN
Name: fear, dtype: float64","12514   NaN
Name: joy, dtype: float64","12514   NaN
Name: negative, dtype: float64","12514   NaN
Name: positive, dtype: float64","12514   NaN
Name: sadness, dtype: float64","12514   NaN
Name: surprise, dtype: float64","12514   NaN
Name: trust, dtype: float64"
897,897,"""@SassyPantsjj: Michigan GOP poll 2/24/2016 Trump 35.5 Rubio 15.0 Cruz 14.3 Kasich 12.8 Carson 8.3 @realDonaldTrump"" Wow!",False,6324,,2/27/2016 12:47,False,,703562000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1919,False,False,,,1,3.6666666666666665,5.823529411764706,121,1,1,8,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0.796,0.204,1.6239,"9477   NaN
Name: anger, dtype: float64","9477   NaN
Name: anticipation, dtype: float64","9477   NaN
Name: disgust, dtype: float64","9477   NaN
Name: fear, dtype: float64","9477   NaN
Name: joy, dtype: float64","9477   NaN
Name: negative, dtype: float64","9477   NaN
Name: positive, dtype: float64","9477   NaN
Name: sadness, dtype: float64","9477   NaN
Name: surprise, dtype: float64","9477   NaN
Name: trust, dtype: float64"
898,898,Thank you Pastor Robert Jeffress! #MakeAmericaGreatAgain #Trump2016 https://t.co/ndKu8m8RY2,False,10899,,2/27/2016 5:06,False,,703446000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4534,False,False,,,-1,3.0,10.25,90,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.715,0.285,1.4199,"9023    0
Name: anger, dtype: int64","9023    0
Name: anticipation, dtype: int64","9023    0
Name: disgust, dtype: int64","9023    0
Name: fear, dtype: int64","9023    1
Name: joy, dtype: int64","9023    0
Name: negative, dtype: int64","9023    1
Name: positive, dtype: int64","9023    0
Name: sadness, dtype: int64","9023    0
Name: surprise, dtype: int64","9023    1
Name: trust, dtype: int64"
899,899,"""@JerryJrFalwell: A majority of evangelicals believe @realDonaldTrump is best equipped to save the country. #Greta""",False,7902,,2/27/2016 4:58,False,,703444000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2766,False,False,,,-1,7.5,6.666666666666667,115,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.619,0.381,1.8126,"7609   NaN
Name: anger, dtype: float64","7609   NaN
Name: anticipation, dtype: float64","7609   NaN
Name: disgust, dtype: float64","7609   NaN
Name: fear, dtype: float64","7609   NaN
Name: joy, dtype: float64","7609   NaN
Name: negative, dtype: float64","7609   NaN
Name: positive, dtype: float64","7609   NaN
Name: sadness, dtype: float64","7609   NaN
Name: surprise, dtype: float64","7609   NaN
Name: trust, dtype: float64"
900,900,"""@itsblakec: @realDonaldTrump Trump is a genius. Rubio and Cruz are not. I want a brilliant mind to run this country.""",False,7750,,2/27/2016 4:53,False,,703443000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2268,False,False,,,1,5.25,4.8,118,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.223,0.777,0.0,0.49039999999999995,"13088   NaN
Name: anger, dtype: float64","13088   NaN
Name: anticipation, dtype: float64","13088   NaN
Name: disgust, dtype: float64","13088   NaN
Name: fear, dtype: float64","13088   NaN
Name: joy, dtype: float64","13088   NaN
Name: negative, dtype: float64","13088   NaN
Name: positive, dtype: float64","13088   NaN
Name: sadness, dtype: float64","13088   NaN
Name: surprise, dtype: float64","13088   NaN
Name: trust, dtype: float64"
901,901,"""@donnieboysmith: @realDonaldTrump in contrast to Rubio and Cruz you look like a giant. They look terribly weak"" Thank you!",False,7355,,2/27/2016 3:08,False,,703416000000000000,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1982,False,False,,,1,9.5,5.421052631578948,123,1,0,3,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.263,0.543,0.194,0.5801000000000001,"2713   NaN
Name: anger, dtype: float64","2713   NaN
Name: anticipation, dtype: float64","2713   NaN
Name: disgust, dtype: float64","2713   NaN
Name: fear, dtype: float64","2713   NaN
Name: joy, dtype: float64","2713   NaN
Name: negative, dtype: float64","2713   NaN
Name: positive, dtype: float64","2713   NaN
Name: sadness, dtype: float64","2713   NaN
Name: surprise, dtype: float64","2713   NaN
Name: trust, dtype: float64"
902,902,What I would do on my first day in office. #MakeAmericaGreatAgain  Watch: https://t.co/DhANDG8uBd https://t.co/SzdZzYOnDG,False,10294,,2/27/2016 2:08,False,,703401000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4026,False,False,,,-1,4.0,7.428571428571429,120,0,0,2,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,"3166   NaN
Name: anger, dtype: float64","3166   NaN
Name: anticipation, dtype: float64","3166   NaN
Name: disgust, dtype: float64","3166   NaN
Name: fear, dtype: float64","3166   NaN
Name: joy, dtype: float64","3166   NaN
Name: negative, dtype: float64","3166   NaN
Name: positive, dtype: float64","3166   NaN
Name: sadness, dtype: float64","3166   NaN
Name: surprise, dtype: float64","3166   NaN
Name: trust, dtype: float64"
903,903,Thank you Texas! 10;000 amazing   supporters! #Trump2016   #MakeAmericaGreatAgain https://t.co/T2cBdktPbp,False,12288,,2/26/2016 21:34,False,,703332000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4310,False,False,,,-1,2.5,10.0,104,0,0,2,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.38,0.62,1.8683999999999998,0,0,0,0,0,0,0,0,0,0
904,904,Never let them see you sweat! https://t.co/qygVFf6JFF,False,21355,,2/26/2016 21:11,False,,703327000000000000,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9608,False,False,,,-1,2.6666666666666665,6.428571428571429,52,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,"12412    0
Name: anger, dtype: int64","12412    0
Name: anticipation, dtype: int64","12412    0
Name: disgust, dtype: int64","12412    1
Name: fear, dtype: int64","12412    0
Name: joy, dtype: int64","12412    0
Name: negative, dtype: int64","12412    0
Name: positive, dtype: int64","12412    0
Name: sadness, dtype: int64","12412    0
Name: surprise, dtype: int64","12412    0
Name: trust, dtype: int64"
